"Date","Scenario","product_subproduct","Volumes"
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",474
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",428
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",449
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",524
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",618
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",544
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",412
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",696
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",355
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",513
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",509
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",426
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",481
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",399
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",65
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice - Other_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",6
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",93
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",3876
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1920
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1701
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1920
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1818
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",2980
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",2784
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",2082
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1875
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",2779
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",3846
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1823
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",3102
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1680
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1163
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",3349
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",2119
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1159
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1067
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1102
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",942
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1035
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1137
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",983
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1091
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1026
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",1057
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",922
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",120
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",2
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",52
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",515
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",469
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",545
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",484
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",551
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",463
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",414
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",458
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",403
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",416
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",486
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",420
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",431
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",353
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",363
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",381
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",393
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",467
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",441
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",468
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",464
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",478
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",468
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",524
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",647
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",433
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",393
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",560
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",59
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Voice Complete_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",12
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",28
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",896
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",1214
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",1392
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",1583
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",992
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",1132
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",1058
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",1215
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",842
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",839
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",862
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",1055
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",966
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",963
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",1055
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",875
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",1181
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",978
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",845
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",854
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",666
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",612
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",688
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",968
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",841
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",674
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",596
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",881
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",65
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",93
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",160
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1656
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",2097
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",2215
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1900
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",2035
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",2125
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1986
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",2154
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1668
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1523
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1678
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1635
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1630
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1501
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1351
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1628
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1652
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1767
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1642
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1784
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1289
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1245
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1227
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1280
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1459
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1707
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1502
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",1469
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",196
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","VPN_and_Install",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",95.1818181818182
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",95.1818181818182
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",12
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",107
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",254
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",63
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",66
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",43
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",74
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",314
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",90
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",60
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",75
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",113
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",70
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",65
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",71
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",77
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",118
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",98
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",79
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",77
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",82
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",86
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",77
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",106
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",98
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",97
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",72
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",60
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",4
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Change",0
2019-01-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",449.454545454545
2019-02-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",449.454545454545
2019-03-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",41
2019-04-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",390
2019-05-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",529
2019-06-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",456
2019-07-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",468
2019-08-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",419
2019-09-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",405
2019-10-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",556
2019-11-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",426
2019-12-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",533
2020-01-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",374
2020-02-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",421
2020-03-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",392
2020-04-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",480
2020-05-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",515
2020-06-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",494
2020-07-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",482
2020-08-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",496
2020-09-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",473
2020-10-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",576
2020-11-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",453
2020-12-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",509
2021-01-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",421
2021-02-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",425
2021-03-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",429
2021-04-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",440
2021-05-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",439
2021-06-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",410
2021-07-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",34
2021-08-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2021-09-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2021-10-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2021-11-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2021-12-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-01-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-02-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-03-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-04-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-05-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-06-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-07-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-08-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-09-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-10-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-11-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
2022-12-01,"Service Delivery - RBO + SDP + EASE - Te","Wavelengths_and_Install",0
